timestamp,sensor_id,pipe_id,zone_id,pressure_current,pressure_previous_sensor,flow_rate,water_usage_diff,pressure_drop_rate,hour,minute,day_of_week,is_working_hours,is_break_time,break_type,expected_usage_multiplier,minutes_since_break_start,occupancy_level,pressure_current_vs_baseline,flow_rate_vs_baseline,is_leak,leak_severity,leak_type
2024-01-03 16:10:00,3,2,1,43.40,46.57,15.04,0.20,-0.18,16,10,3,1,0,none,1.36,0,0.40,-1.60,3.04,0,0,none
2024-01-03 16:10:00,4,2,1,34.69,38.21,31.43,4.46,-3.07,16,10,3,1,0,none,1.47,0,0.42,-10.31,19.43,1,2,continuous
2024-01-03 16:10:00,5,3,2,43.23,46.97,15.05,0.20,-0.04,16,10,3,1,0,none,1.32,0,0.36,-1.77,3.05,0,0,none
2024-01-03 16:11:00,1,1,1,28.46,32.79,38.10,6.52,-3.71,16,11,3,1,0,none,1.39,0,0.32,-16.54,26.10,1,3,burst
2024-01-03 16:11:00,2,1,1,43.10,46.94,16.26,0.25,-0.14,16,11,3,1,0,none,1.43,0,0.30,-1.90,4.26,0,0,none
2024-01-03 16:11:00,3,2,1,44.15,47.28,14.51,0.18,-0.15,16,11,3,1,0,none,1.31,0,0.43,-0.85,2.51,0,0,none
2024-01-03 16:11:00,4,2,1,43.51,46.79,16.56,0.26,-0.05,16,11,3,1,0,none,1.49,0,0.45,-1.49,4.56,0,0,none
2024-01-03 16:11:00,5,3,2,43.40,47.74,15.25,0.21,-0.09,16,11,3,1,0,none,1.36,0,0.41,-1.60,3.25,0,0,none
2024-01-03 16:12:00,1,1,1,29.63,33.95,39.19,6.57,-3.80,16,12,3,1,0,none,1.40,0,0.38,-15.37,27.19,1,3,burst
2024-01-03 16:12:00,2,1,1,43.68,46.76,16.46,0.26,-0.06,16,12,3,1,0,none,1.41,0,0.42,-1.32,4.46,0,0,none
2024-01-03 16:12:00,3,2,1,43.52,47.21,15.48,0.22,-0.07,16,12,3,1,0,none,1.36,0,0.32,-1.48,3.48,0,0,none
2024-01-03 16:12:00,4,2,1,43.57,47.93,15.65,0.23,-0.17,16,12,3,1,0,none,1.33,0,0.35,-1.43,3.65,0,0,none
2024-01-03 16:12:00,5,3,2,43.85,47.07,14.94,0.20,-0.10,16,12,3,1,0,none,1.33,0,0.42,-1.15,2.94,0,0,none
2024-01-03 16:13:00,1,1,1,28.64,32.61,40.52,6.62,-4.26,16,13,3,1,0,none,1.45,0,0.33,-16.36,28.52,1,3,burst
2024-01-03 16:13:00,2,1,1,44.05,47.14,15.15,0.21,-0.13,16,13,3,1,0,none,1.27,0,0.39,-0.95,3.15,0,0,none
2024-01-03 16:13:00,3,2,1,43.23,47.00,14.75,0.19,-0.10,16,13,3,1,0,none,1.34,0,0.43,-1.77,2.75,0,0,none
2024-01-03 16:13:00,4,2,1,43.36,46.37,16.77,0.27,-0.14,16,13,3,1,0,none,1.41,0,0.42,-1.64,4.77,0,0,none
2024-01-03 16:13:00,5,3,2,43.45,47.56,14.88,0.20,-0.05,16,13,3,1,0,none,1.34,0,0.40,-1.55,2.88,0,0,none
2024-01-03 16:14:00,1,1,1,29.16,32.65,36.49,6.46,-3.74,16,14,3,1,0,none,1.26,0,0.41,-15.84,24.49,1,3,burst
2024-01-03 16:14:00,2,1,1,43.17,47.36,17.08,0.28,-0.16,16,14,3,1,0,none,1.46,0,0.33,-1.83,5.08,0,0,none
2024-01-03 16:14:00,3,2,1,43.43,47.78,14.53,0.18,-0.10,16,14,3,1,0,none,1.27,0,0.36,-1.57,2.53,0,0,none
2024-01-03 16:14:00,4,2,1,43.52,47.11,15.69,0.23,-0.15,16,14,3,1,0,none,1.38,0,0.43,-1.48,3.69,0,0,none
2024-01-03 16:14:00,5,3,2,43.51,46.58,15.07,0.20,-0.01,16,14,3,1,0,none,1.34,0,0.43,-1.49,3.07,0,0,none
2024-01-03 16:15:00,1,1,1,43.45,47.88,14.25,0.17,-0.12,16,15,3,1,0,none,1.25,0,0.44,-1.55,2.25,0,0,none
2024-01-03 16:15:00,2,1,1,44.14,47.19,14.97,0.20,-0.13,16,15,3,1,0,none,1.31,0,0.33,-0.86,2.97,0,0,none
2024-01-03 16:15:00,3,2,1,42.81,45.96,16.50,0.26,-0.13,16,15,3,1,0,none,1.49,0,0.36,-2.19,4.50,0,0,none
2024-01-03 16:15:00,4,2,1,43.21,47.63,15.39,0.22,-0.15,16,15,3,1,0,none,1.39,0,0.32,-1.79,3.39,0,0,none
2024-01-03 16:15:00,5,3,2,43.86,47.36,16.26,0.25,-0.05,16,15,3,1,0,none,1.40,0,0.39,-1.14,4.26,0,0,none
2024-01-03 16:16:00,1,1,1,43.56,47.54,14.84,0.19,-0.06,16,16,3,1,0,none,1.31,0,0.35,-1.44,2.84,0,0,none
2024-01-03 16:16:00,2,1,1,43.82,47.55,14.03,0.16,-0.02,16,16,3,1,0,none,1.26,0,0.39,-1.18,2.03,0,0,none
2024-01-03 16:16:00,3,2,1,43.49,47.29,14.74,0.19,-0.13,16,16,3,1,0,none,1.32,0,0.44,-1.51,2.74,0,0,none
2024-01-03 16:16:00,4,2,1,43.49,47.50,14.73,0.19,-0.05,16,16,3,1,0,none,1.34,0,0.38,-1.51,2.73,0,0,none
2024-01-03 16:16:00,5,3,2,43.62,46.92,14.16,0.17,-0.04,16,16,3,1,0,none,1.30,0,0.38,-1.38,2.16,0,0,none
2024-01-03 16:17:00,1,1,1,43.83,48.19,15.79,0.23,-0.09,16,17,3,1,0,none,1.43,0,0.34,-1.17,3.79,0,0,none
2024-01-03 16:17:00,2,1,1,43.37,47.34,16.24,0.25,-0.03,16,17,3,1,0,none,1.40,0,0.38,-1.63,4.24,0,0,none
2024-01-03 16:17:00,3,2,1,43.37,47.40,15.06,0.20,-0.10,16,17,3,1,0,none,1.34,0,0.41,-1.63,3.06,0,0,none
2024-01-03 16:17:00,4,2,1,43.07,47.42,16.17,0.25,-0.15,16,17,3,1,0,none,1.39,0,0.32,-1.93,4.17,0,0,none
2024-01-03 16:17:00,5,3,2,43.82,47.83,15.63,0.23,-0.05,16,17,3,1,0,none,1.37,0,0.39,-1.18,3.63,0,0,none
2024-01-03 16:18:00,1,1,1,43.52,47.01,17.27,0.29,-0.17,16,18,3,1,0,none,1.45,0,0.35,-1.48,5.27,0,0,none
2024-01-03 16:18:00,2,1,1,43.95,47.52,15.70,0.23,-0.10,16,18,3,1,0,none,1.41,0,0.44,-1.05,3.70,0,0,none
2024-01-03 16:18:00,3,2,1,43.45,46.79,16.99,0.28,-0.18,16,18,3,1,0,none,1.45,0,0.39,-1.55,4.99,0,0,none
2024-01-03 16:18:00,4,2,1,44.09,48.37,14.05,0.16,-0.11,16,18,3,1,0,none,1.29,0,0.39,-0.91,2.05,0,0,none
2024-01-03 16:18:00,5,3,2,43.73,47.49,14.01,0.16,-0.10,16,18,3,1,0,none,1.27,0,0.37,-1.27,2.01,0,0,none
2024-01-03 16:19:00,1,1,1,43.60,47.70,16.41,0.26,-0.09,16,19,3,1,0,none,1.42,0,0.45,-1.40,4.41,0,0,none
2024-01-03 16:19:00,2,1,1,43.37,47.56,16.04,0.24,-0.03,16,19,3,1,0,none,1.45,0,0.36,-1.63,4.04,0,0,none
2024-01-03 16:19:00,3,2,1,43.61,47.68,15.09,0.20,-0.12,16,19,3,1,0,none,1.36,0,0.38,-1.39,3.09,0,0,none
2024-01-03 16:19:00,4,2,1,42.98,46.30,16.22,0.25,-0.12,16,19,3,1,0,none,1.47,0,0.33,-2.02,4.22,0,0,none
2024-01-03 16:19:00,5,3,2,43.73,47.50,15.85,0.23,-0.14,16,19,3,1,0,none,1.39,0,0.37,-1.27,3.85,0,0,none
2024-01-03 16:20:00,1,1,1,43.25,46.39,16.11,0.24,-0.07,16,20,3,1,0,none,1.42,0,0.37,-1.75,4.11,0,0,none
2024-01-03 16:20:00,2,1,1,43.82,47.75,14.95,0.20,-0.16,16,20,3,1,0,none,1.26,0,0.43,-1.18,2.95,0,0,none
2024-01-03 16:20:00,3,2,1,42.88,46.24,16.62,0.26,-0.13,16,20,3,1,0,none,1.49,0,0.32,-2.12,4.62,0,0,none
2024-01-03 16:20:00,4,2,1,43.90,46.94,13.57,0.14,-0.14,16,20,3,1,0,none,1.25,0,0.32,-1.10,1.57,0,0,none
2024-01-03 16:20:00,5,3,2,43.63,46.87,15.90,0.24,-0.19,16,20,3,1,0,none,1.39,0,0.31,-1.37,3.90,0,0,none
2024-01-03 16:21:00,1,1,1,43.45,46.97,15.76,0.23,-0.09,16,21,3,1,0,none,1.36,0,0.31,-1.55,3.76,0,0,none
2024-01-03 16:21:00,2,1,1,43.53,47.15,13.92,0.16,-0.17,16,21,3,1,0,none,1.27,0,0.37,-1.47,1.92,0,0,none
2024-01-03 16:21:00,3,2,1,43.88,48.15,15.30,0.21,-0.14,16,21,3,1,0,none,1.31,0,0.33,-1.12,3.30,0,0,none
2024-01-03 16:21:00,4,2,1,43.58,47.13,14.63,0.19,-0.01,16,21,3,1,0,none,1.29,0,0.34,-1.42,2.63,0,0,none
2024-01-03 16:21:00,5,3,2,43.38,46.39,14.98,0.20,-0.13,16,21,3,1,0,none,1.28,0,0.42,-1.62,2.98,0,0,none
2024-01-03 16:22:00,1,1,1,43.58,47.67,17.02,0.28,-0.02,16,22,3,1,0,none,1.49,0,0.38,-1.42,5.02,0,0,none
2024-01-03 16:22:00,2,1,1,43.48,46.55,15.69,0.23,-0.19,16,22,3,1,0,none,1.38,0,0.37,-1.52,3.69,0,0,none
2024-01-03 16:22:00,3,2,1,43.73,47.83,16.13,0.25,-0.06,16,22,3,1,0,none,1.47,0,0.42,-1.27,4.13,0,0,none
2024-01-03 16:22:00,4,2,1,43.35,46.98,16.71,0.27,-0.14,16,22,3,1,0,none,1.42,0,0.30,-1.65,4.71,0,0,none
2024-01-03 16:22:00,5,3,2,43.10,46.57,16.56,0.26,-0.04,16,22,3,1,0,none,1.43,0,0.36,-1.90,4.56,0,0,none
2024-01-03 16:23:00,1,1,1,43.39,46.79,17.19,0.29,-0.18,16,23,3,1,0,none,1.47,0,0.35,-1.61,5.19,0,0,none
2024-01-03 16:23:00,2,1,1,43.93,47.81,14.94,0.20,-0.12,16,23,3,1,0,none,1.29,0,0.32,-1.07,2.94,0,0,none
2024-01-03 16:23:00,3,2,1,43.61,46.86,15.38,0.22,-0.09,16,23,3,1,0,none,1.32,0,0.34,-1.39,3.38,0,0,none
2024-01-03 16:23:00,4,2,1,43.44,47.62,16.97,0.28,-0.05,16,23,3,1,0,none,1.44,0,0.34,-1.56,4.97,0,0,none
2024-01-03 16:23:00,5,3,2,43.25,46.46,16.41,0.26,-0.11,16,23,3,1,0,none,1.42,0,0.39,-1.75,4.41,0,0,none
2024-01-03 16:24:00,1,1,1,43.56,47.62,15.83,0.23,-0.15,16,24,3,1,0,none,1.44,0,0.34,-1.44,3.83,0,0,none
2024-01-03 16:24:00,2,1,1,43.65,47.10,14.21,0.17,-0.02,16,24,3,1,0,none,1.30,0,0.30,-1.35,2.21,0,0,none
2024-01-03 16:24:00,3,2,1,43.82,47.75,14.30,0.17,-0.07,16,24,3,1,0,none,1.26,0,0.33,-1.18,2.30,0,0,none
2024-01-03 16:24:00,4,2,1,43.73,46.75,14.21,0.17,-0.12,16,24,3,1,0,none,1.29,0,0.45,-1.27,2.21,0,0,none
2024-01-03 16:24:00,5,3,2,43.25,47.08,15.58,0.22,-0.14,16,24,3,1,0,none,1.34,0,0.33,-1.75,3.58,0,0,none
2024-01-03 16:25:00,1,1,1,43.56,47.83,15.15,0.21,-0.12,16,25,3,1,0,none,1.32,0,0.36,-1.44,3.15,0,0,none
2024-01-03 16:25:00,2,1,1,43.38,46.41,15.19,0.21,-0.02,16,25,3,1,0,none,1.35,0,0.36,-1.62,3.19,0,0,none
2024-01-03 16:25:00,3,2,1,43.51,46.64,16.45,0.26,-0.19,16,25,3,1,0,none,1.48,0,0.39,-1.49,4.45,0,0,none
2024-01-03 16:25:00,4,2,1,43.51,47.51,16.81,0.27,-0.07,16,25,3,1,0,none,1.48,0,0.36,-1.49,4.81,0,0,none
2024-01-03 16:25:00,5,3,2,43.59,47.31,16.13,0.25,-0.07,16,25,3,1,0,none,1.39,0,0.36,-1.41,4.13,0,0,none
2024-01-03 16:26:00,1,1,1,44.04,47.39,15.28,0.21,-0.15,16,26,3,1,0,none,1.31,0,0.45,-0.96,3.28,0,0,none
2024-01-03 16:26:00,2,1,1,43.26,47.26,16.15,0.25,-0.12,16,26,3,1,0,none,1.46,0,0.37,-1.74,4.15,0,0,none
2024-01-03 16:26:00,3,2,1,43.33,46.58,16.34,0.25,-0.14,16,26,3,1,0,none,1.38,0,0.32,-1.67,4.34,0,0,none
2024-01-03 16:26:00,4,2,1,43.24,46.54,16.95,0.28,-0.18,16,26,3,1,0,none,1.49,0,0.41,-1.76,4.95,0,0,none
2024-01-03 16:26:00,5,3,2,43.40,47.67,15.67,0.23,-0.13,16,26,3,1,0,none,1.37,0,0.32,-1.60,3.67,0,0,none
2024-01-03 16:27:00,1,1,1,44.01,47.08,14.16,0.17,-0.07,16,27,3,1,0,none,1.29,0,0.36,-0.99,2.16,0,0,none
2024-01-03 16:27:00,2,1,1,43.36,46.90,14.80,0.19,-0.15,16,27,3,1,0,none,1.28,0,0.32,-1.64,2.80,0,0,none
2024-01-03 16:27:00,3,2,1,43.78,47.44,16.16,0.25,-0.09,16,27,3,1,0,none,1.42,0,0.37,-1.22,4.16,0,0,none
2024-01-03 16:27:00,4,2,1,43.78,46.80,14.40,0.18,-0.20,16,27,3,1,0,none,1.26,0,0.38,-1.22,2.40,0,0,none
2024-01-03 16:27:00,5,3,2,43.68,46.86,16.08,0.24,-0.16,16,27,3,1,0,none,1.43,0,0.42,-1.32,4.08,0,0,none
2024-01-03 16:28:00,1,1,1,43.99,47.45,15.15,0.21,-0.16,16,28,3,1,0,none,1.37,0,0.43,-1.01,3.15,0,0,none
2024-01-03 16:28:00,2,1,1,43.52,46.91,15.42,0.22,-0.12,16,28,3,1,0,none,1.38,0,0.34,-1.48,3.42,0,0,none
2024-01-03 16:28:00,3,2,1,44.06,47.19,14.10,0.16,-0.05,16,28,3,1,0,none,1.27,0,0.44,-0.94,2.10,0,0,none
2024-01-03 16:28:00,4,2,1,43.70,47.72,14.56,0.18,-0.06,16,28,3,1,0,none,1.29,0,0.32,-1.30,2.56,0,0,none
2024-01-03 16:28:00,5,3,2,43.55,46.90,15.03,0.20,-0.16,16,28,3,1,0,none,1.34,0,0.37,-1.45,3.03,0,0,none
2024-01-03 16:29:00,1,1,1,43.48,47.02,16.65,0.27,-0.14,16,29,3,1,0,none,1.49,0,0.39,-1.52,4.65,0,0,none
2024-01-03 16:29:00,2,1,1,43.44,46.81,14.60,0.18,-0.04,16,29,3,1,0,none,1.30,0,0.34,-1.56,2.60,0,0,none
2024-01-03 16:29:00,3,2,1,43.17,46.37,16.62,0.26,-0.04,16,29,3,1,0,none,1.45,0,0.31,-1.83,4.62,0,0,none
2024-01-03 16:29:00,4,2,1,43.47,47.78,16.00,0.24,-0.18,16,29,3,1,0,none,1.46,0,0.40,-1.53,4.00,0,0,none
2024-01-03 16:29:00,5,3,2,43.72,47.39,15.95,0.24,-0.09,16,29,3,1,0,none,1.41,0,0.39,-1.28,3.95,0,0,none
2024-01-03 16:30:00,1,1,1,43.51,47.47,16.16,0.25,-0.08,16,30,3,1,0,none,1.38,0,0.34,-1.49,4.16,0,0,none
2024-01-03 16:30:00,2,1,1,43.73,47.18,17.35,0.29,-0.16,16,30,3,1,0,none,1.49,0,0.35,-1.27,5.35,0,0,none
2024-01-03 16:30:00,3,2,1,43.42,47.41,16.86,0.27,-0.03,16,30,3,1,0,none,1.47,0,0.34,-1.58,4.86,0,0,none
2024-01-03 16:30:00,4,2,1,43.11,46.67,16.13,0.25,-0.09,16,30,3,1,0,none,1.43,0,0.32,-1.89,4.13,0,0,none
2024-01-03 16:30:00,5,3,2,43.23,46.96,16.55,0.26,-0.14,16,30,3,1,0,none,1.48,0,0.33,-1.77,4.55,0,0,none
2024-01-03 16:31:00,1,1,1,43.37,47.23,14.11,0.16,-0.03,16,31,3,1,0,none,1.27,0,0.34,-1.63,2.11,0,0,none
2024-01-03 16:31:00,2,1,1,43.42,47.09,15.40,0.22,-0.07,16,31,3,1,0,none,1.31,0,0.32,-1.58,3.40,0,0,none
2024-01-03 16:31:00,3,2,1,43.92,46.93,13.86,0.15,-0.12,16,31,3,1,0,none,1.26,0,0.45,-1.08,1.86,0,0,none
2024-01-03 16:31:00,4,2,1,43.59,47.27,14.84,0.19,-0.09,16,31,3,1,0,none,1.32,0,0.42,-1.41,2.84,0,0,none
2024-01-03 16:31:00,5,3,2,43.30,47.06,15.30,0.21,-0.18,16,31,3,1,0,none,1.38,0,0.36,-1.70,3.30,0,0,none
2024-01-03 16:32:00,1,1,1,43.72,47.08,14.85,0.19,-0.10,16,32,3,1,0,none,1.30,0,0.44,-1.28,2.85,0,0,none
2024-01-03 16:32:00,2,1,1,43.54,47.01,14.86,0.19,-0.09,16,32,3,1,0,none,1.33,0,0.42,-1.46,2.86,0,0,none
2024-01-03 16:32:00,3,2,1,43.06,46.95,16.64,0.27,-0.05,16,32,3,1,0,none,1.43,0,0.43,-1.94,4.64,0,0,none
2024-01-03 16:32:00,4,2,1,43.86,48.13,14.11,0.16,-0.12,16,32,3,1,0,none,1.26,0,0.43,-1.14,2.11,0,0,none
2024-01-03 16:32:00,5,3,2,43.42,47.58,15.57,0.22,-0.14,16,32,3,1,0,none,1.40,0,0.31,-1.58,3.57,0,0,none
2024-01-03 16:33:00,1,1,1,43.40,46.72,16.22,0.25,-0.17,16,33,3,1,0,none,1.42,0,0.37,-1.60,4.22,0,0,none
2024-01-03 16:33:00,2,1,1,43.32,46.80,16.23,0.25,-0.01,16,33,3,1,0,none,1.46,0,0.43,-1.68,4.23,0,0,none
2024-01-03 16:33:00,3,2,1,43.88,47.34,14.73,0.19,-0.15,16,33,3,1,0,none,1.32,0,0.42,-1.12,2.73,0,0,none
2024-01-03 16:33:00,4,2,1,43.42,46.81,16.56,0.26,-0.09,16,33,3,1,0,none,1.42,0,0.37,-1.58,4.56,0,0,none
2024-01-03 16:33:00,5,3,2,43.85,47.80,13.90,0.16,-0.04,16,33,3,1,0,none,1.28,0,0.35,-1.15,1.90,0,0,none
2024-01-03 16:34:00,1,1,1,43.63,47.87,14.87,0.19,-0.18,16,34,3,1,0,none,1.33,0,0.44,-1.37,2.87,0,0,none
2024-01-03 16:34:00,2,1,1,43.58,46.72,15.48,0.22,-0.10,16,34,3,1,0,none,1.39,0,0.43,-1.42,3.48,0,0,none
2024-01-03 16:34:00,3,2,1,43.79,47.38,15.05,0.20,-0.11,16,34,3,1,0,none,1.32,0,0.33,-1.21,3.05,0,0,none
2024-01-03 16:34:00,4,2,1,43.37,47.58,16.35,0.25,-0.14,16,34,3,1,0,none,1.44,0,0.35,-1.63,4.35,0,0,none
2024-01-03 16:34:00,5,3,2,43.57,46.88,16.30,0.25,-0.06,16,34,3,1,0,none,1.43,0,0.35,-1.43,4.30,0,0,none
2024-01-03 16:35:00,1,1,1,43.74,47.11,15.99,0.24,-0.12,16,35,3,1,0,none,1.37,0,0.42,-1.26,3.99,0,0,none
2024-01-03 16:35:00,2,1,1,43.89,47.80,15.34,0.21,-0.14,16,35,3,1,0,none,1.37,0,0.39,-1.11,3.34,0,0,none
2024-01-03 16:35:00,3,2,1,43.72,47.83,16.43,0.26,-0.11,16,35,3,1,0,none,1.40,0,0.44,-1.28,4.43,0,0,none
2024-01-03 16:35:00,4,2,1,43.39,47.42,16.02,0.24,-0.15,16,35,3,1,0,none,1.36,0,0.40,-1.61,4.02,0,0,none
2024-01-03 16:35:00,5,3,2,43.12,46.70,16.10,0.24,-0.05,16,35,3,1,0,none,1.38,0,0.33,-1.88,4.10,0,0,none
2024-01-03 16:36:00,1,1,1,43.37,47.17,16.20,0.25,-0.06,16,36,3,1,0,none,1.41,0,0.35,-1.63,4.20,0,0,none
2024-01-03 16:36:00,2,1,1,43.99,48.30,15.78,0.23,-0.09,16,36,3,1,0,none,1.35,0,0.39,-1.01,3.78,0,0,none
2024-01-03 16:36:00,3,2,1,43.70,46.88,17.67,0.31,-0.10,16,36,3,1,0,none,1.47,0,0.37,-1.30,5.67,0,0,none
2024-01-03 16:36:00,4,2,1,43.96,47.09,14.39,0.18,-0.08,16,36,3,1,0,none,1.29,0,0.35,-1.04,2.39,0,0,none
2024-01-03 16:36:00,5,3,2,44.13,47.48,15.28,0.21,-0.17,16,36,3,1,0,none,1.29,0,0.39,-0.87,3.28,0,0,none
2024-01-03 16:37:00,1,1,1,43.58,47.18,15.36,0.21,-0.12,16,37,3,1,0,none,1.33,0,0.31,-1.42,3.36,0,0,none
2024-01-03 16:37:00,2,1,1,43.43,47.36,15.30,0.21,-0.18,16,37,3,1,0,none,1.37,0,0.30,-1.57,3.30,0,0,none
2024-01-03 16:37:00,3,2,1,43.96,47.73,15.57,0.22,-0.11,16,37,3,1,0,none,1.37,0,0.45,-1.04,3.57,0,0,none
2024-01-03 16:37:00,4,2,1,43.54,47.42,16.17,0.25,-0.13,16,37,3,1,0,none,1.37,0,0.34,-1.46,4.17,0,0,none
2024-01-03 16:37:00,5,3,2,43.79,47.61,15.35,0.21,-0.04,16,37,3,1,0,none,1.33,0,0.44,-1.21,3.35,0,0,none
2024-01-03 16:38:00,1,1,1,42.88,46.21,17.70,0.31,-0.05,16,38,3,1,0,none,1.49,0,0.43,-2.12,5.70,0,0,none
2024-01-03 16:38:00,2,1,1,43.98,48.38,14.62,0.18,-0.01,16,38,3,1,0,none,1.29,0,0.32,-1.02,2.62,0,0,none
2024-01-03 16:38:00,3,2,1,43.20,47.20,15.80,0.23,-0.20,16,38,3,1,0,none,1.41,0,0.34,-1.80,3.80,0,0,none
2024-01-03 16:38:00,4,2,1,43.96,47.29,15.25,0.21,-0.12,16,38,3,1,0,none,1.30,0,0.32,-1.04,3.25,0,0,none
2024-01-03 16:38:00,5,3,2,43.45,46.77,15.35,0.21,-0.03,16,38,3,1,0,none,1.32,0,0.30,-1.55,3.35,0,0,none
2024-01-03 16:39:00,1,1,1,43.40,47.11,16.64,0.27,-0.09,16,39,3,1,0,none,1.47,0,0.34,-1.60,4.64,0,0,none
2024-01-03 16:39:00,2,1,1,43.71,47.99,16.92,0.28,-0.03,16,39,3,1,0,none,1.45,0,0.39,-1.29,4.92,0,0,none
2024-01-03 16:39:00,3,2,1,43.86,48.29,15.00,0.20,-0.01,16,39,3,1,0,none,1.27,0,0.32,-1.14,3.00,0,0,none
2024-01-03 16:39:00,4,2,1,43.58,48.04,14.19,0.17,-0.04,16,39,3,1,0,none,1.26,0,0.43,-1.42,2.19,0,0,none
2024-01-03 16:39:00,5,3,2,43.20,47.09,15.71,0.23,-0.11,16,39,3,1,0,none,1.41,0,0.39,-1.80,3.71,0,0,none
2024-01-03 16:40:00,1,1,1,43.67,47.19,15.21,0.21,-0.20,16,40,3,1,0,none,1.29,0,0.38,-1.33,3.21,0,0,none
2024-01-03 16:40:00,2,1,1,43.60,46.78,14.92,0.20,-0.08,16,40,3,1,0,none,1.26,0,0.37,-1.40,2.92,0,0,none
2024-01-03 16:40:00,3,2,1,43.45,46.89,16.19,0.25,-0.13,16,40,3,1,0,none,1.46,0,0.43,-1.55,4.19,0,0,none
2024-01-03 16:40:00,4,2,1,42.99,47.48,16.87,0.27,-0.05,16,40,3,1,0,none,1.50,0,0.32,-2.01,4.87,0,0,none
2024-01-03 16:40:00,5,3,2,43.14,47.27,15.78,0.23,-0.05,16,40,3,1,0,none,1.38,0,0.44,-1.86,3.78,0,0,none
2024-01-03 16:41:00,1,1,1,43.58,46.87,17.68,0.31,-0.18,16,41,3,1,0,none,1.48,0,0.35,-1.42,5.68,0,0,none
2024-01-03 16:41:00,2,1,1,43.48,46.50,16.98,0.28,-0.17,16,41,3,1,0,none,1.46,0,0.31,-1.52,4.98,0,0,none
2024-01-03 16:41:00,3,2,1,43.28,46.42,15.66,0.23,-0.12,16,41,3,1,0,none,1.41,0,0.45,-1.72,3.66,0,0,none
2024-01-03 16:41:00,4,2,1,44.11,48.42,14.87,0.19,-0.07,16,41,3,1,0,none,1.28,0,0.44,-0.89,2.87,0,0,none
2024-01-03 16:41:00,5,3,2,43.63,47.09,15.09,0.20,-0.04,16,41,3,1,0,none,1.32,0,0.33,-1.37,3.09,0,0,none
2024-01-03 16:42:00,1,1,1,43.56,46.69,15.89,0.24,-0.06,16,42,3,1,0,none,1.36,0,0.45,-1.44,3.89,0,0,none
2024-01-03 16:42:00,2,1,1,43.37,47.17,16.60,0.26,-0.13,16,42,3,1,0,none,1.44,0,0.41,-1.63,4.60,0,0,none
2024-01-03 16:42:00,3,2,1,43.69,47.02,15.53,0.22,-0.13,16,42,3,1,0,none,1.35,0,0.40,-1.31,3.53,0,0,none
2024-01-03 16:42:00,4,2,1,44.15,48.65,14.98,0.20,-0.16,16,42,3,1,0,none,1.29,0,0.31,-0.85,2.98,0,0,none
2024-01-03 16:42:00,5,3,2,43.19,46.71,15.69,0.23,-0.16,16,42,3,1,0,none,1.38,0,0.32,-1.81,3.69,0,0,none
2024-01-03 16:43:00,1,1,1,43.58,47.28,15.07,0.20,-0.07,16,43,3,1,0,none,1.30,0,0.42,-1.42,3.07,0,0,none
2024-01-03 16:43:00,2,1,1,43.03,47.26,16.45,0.26,-0.14,16,43,3,1,0,none,1.46,0,0.34,-1.97,4.45,0,0,none
2024-01-03 16:43:00,3,2,1,43.37,47.82,16.15,0.25,-0.16,16,43,3,1,0,none,1.38,0,0.30,-1.63,4.15,0,0,none
2024-01-03 16:43:00,4,2,1,38.53,41.65,23.59,2.34,-1.43,16,43,3,1,0,none,1.43,0,0.31,-6.47,11.59,1,1,continuous
2024-01-03 16:43:00,5,3,2,43.84,48.11,15.45,0.22,-0.05,16,43,3,1,0,none,1.31,0,0.44,-1.16,3.45,0,0,none
2024-01-03 16:44:00,1,1,1,43.81,48.07,14.75,0.19,-0.11,16,44,3,1,0,none,1.26,0,0.43,-1.19,2.75,0,0,none
2024-01-03 16:44:00,2,1,1,43.43,47.79,16.18,0.25,-0.16,16,44,3,1,0,none,1.40,0,0.39,-1.57,4.18,0,0,none
2024-01-03 16:44:00,3,2,1,43.27,46.75,15.71,0.23,-0.14,16,44,3,1,0,none,1.35,0,0.44,-1.73,3.71,0,0,none
2024-01-03 16:44:00,4,2,1,36.82,40.74,26.44,2.46,-1.77,16,44,3,1,0,none,1.49,0,0.34,-8.18,14.44,1,1,continuous
2024-01-03 16:44:00,5,3,2,43.37,46.74,15.25,0.21,-0.18,16,44,3,1,0,none,1.33,0,0.31,-1.63,3.25,0,0,none
2024-01-03 16:45:00,1,1,1,43.20,47.30,16.40,0.26,-0.04,16,45,3,1,0,none,1.40,0,0.31,-1.80,4.40,0,0,none
2024-01-03 16:45:00,2,1,1,43.91,47.58,15.87,0.23,-0.14,16,45,3,1,0,none,1.38,0,0.34,-1.09,3.87,0,0,none
2024-01-03 16:45:00,3,2,1,43.69,47.81,14.76,0.19,-0.16,16,45,3,1,0,none,1.26,0,0.33,-1.31,2.76,0,0,none
2024-01-03 16:45:00,4,2,1,38.78,42.00,25.30,2.41,-1.90,16,45,3,1,0,none,1.32,0,0.37,-6.22,13.30,1,1,continuous
2024-01-03 16:45:00,5,3,2,43.69,47.28,15.92,0.24,-0.12,16,45,3,1,0,none,1.35,0,0.42,-1.31,3.92,0,0,none
2024-01-03 16:46:00,1,1,1,43.24,47.27,15.95,0.24,-0.02,16,46,3,1,0,none,1.36,0,0.35,-1.76,3.95,0,0,none
